1.239744392410131235e+00,3.089707504911709535e-01,1.536397227800990972e+00,2.537116752316651534e-03
3.602461214177770515e-02,2.565583645005181879e+00,6.958651591599604447e-02,5.522914367750190318e-02
2.528879393780144279e-04,1.383883387338067095e-01,1.185793916341168597e+00,1.226020423898654510e+00
6.898085077043341062e-01,1.161663254395322031e-01,3.480821258855584799e-02,8.660456038677830648e-01
